Category Name,Average Sales Rank
"Gordon, Bryan",9839.0
"Horton, Peter",9839.0
"Mcbride, Jim",9839.0
"Miner, Steve",9839.0
"Sanford, Arlene",9839.0
"Schlamme, Thomas",9839.0
"Stern, Daniel",9839.0
"Tennant, Andy",9839.0
Wonder Years,9839.0
General,9855.0
"Janssen, David",10305.0
Celebrities & Athletes,10305.0
XHTML,10335.0
"Barrett, Ray",10393.0
General,10393.0
Thunderbirds,10393.0
Classic TV,10393.0
Gerry Anderson,10393.0
Based on a True Story,10404.0
General,10464.0
"Quinn, Aidan",10466.0
"Sandler, Adam",10494.0
Adam Sandler,10494.0
"Morse, David",10532.0
"Durning, Charles",10604.0
"Wiseman, Joseph",10646.5
"Dahl, Roald",10676.0
Biography,10791.0
"Love, Courtney",10791.0
"Secor, Kyle",10791.0
Special Editions,10801.6
All Paramount,10816.25
Classics,10870.666666666666
"Bernard, Jason",10941.0
"Elcar, Dana",10941.0
"Ensign, Michael",10941.0
"Libertini, Richard",10941.0
"Martin, Steve",10941.0
"Patterson, Neva",10941.0
"Tennant, Victoria",10941.0
"Reiner, Carl",10941.0
Lily Tomlin,10941.0
Steve Martin,10941.0
General,10948.714285714286
"Cavanaugh, Michael",11032.5
"Arkin, Alan",11074.0
"Balaban, Bob",11074.0
"Balsam, Martin",11074.0
"Benjamin, Richard",11074.0
"Benton, Susanne",11074.0
"Bonerz, Peter",11074.0
"Fell, Norman",11074.0
"Garfunkel, Art",11074.0
"Gilford, Jack",11074.0
"Henry, Buck",11074.0
"Newhart, Bob",11074.0
"Pendleton, Austin",11074.0
"Perkins, Anthony",11074.0
"Prentiss, Paula",11074.0
"Sheen, Martin",11074.0
"Welles, Orson",11074.0
"Nichols, Mike",11074.0
Black Comedy,11074.0
Mike Nichols,11074.0
World War II,11074.0
World War II,11074.0
Turkey,11119.0
Turkey,11119.0
"Bixby, Bill",11174.0
"Cassidy, Ted",11174.0
"Ciarfalio, Carl",11174.0
"Colvin, Jack",11174.0
"Ferrigno, Lou",11174.0
"Gabriel, John",11174.0
"Levitt, Steve",11174.0
"Napier, Charles",11174.0
"Purcell, Lee",11174.0
"Bixby, Bill",11174.0
Hulk,11174.0
General,11174.0
Incredible Hulk,11174.0
Marriage,11176.25
"Lemmon, Jack",11195.0
"Osmond, Cliff",11195.0
"Pitlik, Noam",11195.0
"Redmond, Marge",11195.0
"Tremayne, Les",11195.0
"Tuttle, Lurene",11195.0
"Wilder, Billy",11195.0
Billy Wilder,11195.0
Ron Howard,11195.0
Jack Lemmon,11195.0
Walter Matthau,11195.0
"Blessed, Brian",11205.0
"Coco, James",11205.0
"Crutchley, Rosalie",11205.0
"Gregg, Julie",11205.0
"Loren, Sophia",11205.0
"Richardson, Ian",11205.0
"Hiller, Arthur",11205.0
( S ),11229.5
"Wells, David",11289.5
Underdogs,11298.5
Manic Depression,11336.0
"Rich, John",11344.0
"Beckel, Graham",11356.0
"Bridges, Penny Bae",11356.0
"Eastwood, Clint",11356.0
"Finn, John",11356.0
"Fisher, Frances",11356.0
"Hamilton, Lisa Gay",11356.0
"Hill, Bernard",11356.0
"Jeter, Michael",11356.0
"King, Erik",11356.0
"Leary, Denis",11356.0
"Mccormack, Mary",11356.0
"Mckean, Michael",11356.0
"Ribisi, Marissa",11356.0
"Robins, Laila",11356.0
"Venora, Diane",11356.0
"Washington, Isaiah",11356.0
"Winston, Hattie",11356.0
"Eastwood, Clint",11356.0
Miscarriage of Justice,11356.0
Clint Eastwood,11356.0
"Bogart, Humphrey",11511.0
"Carson, Jack",11511.0
"George, John",11511.0
"Howard, Leslie",11511.0
"Marshall, Tully",11511.0
"Mitchell, H Bruce",11511.0
"Mowbray, Alan",11511.0
"Myers, Harry",11511.0
"Garnett, Tay",11511.0
Race Against Time,11544.0
Mystery,11564.5
General,11564.5
"Wilby, James",11640.0
"Atterton, Edward",11654.0
"Gray, Elspet",11654.0
"Grimes, Frank",11654.0
"Landen, Dinsdale",11654.0
"Reid, Anne",11654.0
"Skinner, Claire",11654.0
"Wadham, Julian",11654.0
"Wheatley, David",11654.0
Masterpiece Theatre,11654.0
"Abel, Alfred",11668.0
"Gotho, Heinrich",11668.0
"Richter, Paul",11668.0
CDs $7 - $10,11692.0
CDs $7 - $10,11692.0
CDs $7 - $10,11692.0
CDs $7 - $10,11692.0
CDs $7 - $10,11692.0
CDs $7 - $10,11692.0
All Bargain Titles,11692.0
All Bargain Titles,11692.0
All Bargain Titles,11692.0
All Bargain Titles,11692.0
All Bargain Titles,11692.0
All Bargain Titles,11692.0
Infidelity & Betrayal,11797.0
Erotic,11817.0
"Woods, James",11998.5
Motown Records,12055.666666666666
"Kornfield, Jack",12082.5
"Ryder, Winona",12162.0
Police & Detective Films,12190.0
Musicals & Performing Arts,12306.0
Musicals & Performing Arts,12306.0
"Walker, Paul",12410.0
Television,12433.0
( T ),12442.625
Aerobics,12444.0
"Turturro, John",12477.0
"Day, Dennis",12510.0
"Driscoll, Bobby",12510.0
"Langford, Frances",12510.0
"Nolan, Bob",12510.0
"Rogers, Roy",12510.0
Trigger,12510.0
"Geronimi, Clyde",12510.0
"Jackson, Wilfred",12510.0
"Luske, Hamilton",12510.0
Gold Collection,12510.0
( H ),12561.0
General,12563.8
General,12563.8
Television,12620.8
Television,12620.8
Experiments Gone Wrong,12636.5
"Bell, Tom",12641.0
"Bottoms, Joseph",12641.0
"Feldshuh, Tovah",12641.0
"Goring, Marius",12641.0
"Harris, Rosemary",12641.0
"Haygarth, Tony",12641.0
"Holm, Ian",12641.0
"Moriarty, Michael",12641.0
"Rose, George",12641.0
"Stephens, Robert",12641.0
"Streep, Meryl",12641.0
"Wanamaker, Sam",12641.0
"Warner, David",12641.0
"Weaver, Fritz",12641.0
General,12641.0
Holocaust,12641.0
Holocaust,12641.0
Drama,12711.857142857143
Drama,12711.857142857143
General,12795.25
"Brolin, Josh",12821.0
"Koromzay, Alix",12821.0
All Titles,12903.5
Comedy,12936.0
Mistaken Identity,12981.333333333334
Machine Learning,13000.0
"Blu, Susan",13061.0
"Dangcil, Linda",13061.0
Rockpalast,13087.0
Children,13117.0
VeggieTales,13117.0
True Story,13144.5
Artists & Writers,13144.5
Thrillers,13194.57142857143
Drama,13291.0
"Brill, Steven",13438.5
"Gallagher, Peter",13438.5
"Butler, Jean",13475.0
"Dunne, Colin",13475.0
"Neeson, Liam",13475.0
"Mccolgan, John",13475.0
World Music,13475.0
"Dagover, Lil",13486.5
"John, Georg",13486.5
"Lang, Fritz",13486.5
Monsters,13500.0
Monsters,13500.0
Paperback,13592.0
"Jones, James Earl",13595.0
"Backus, Jim",13597.0
"Denver, Bob",13597.0
"Louise, Tina",13597.0
"Schafer, Natalie",13597.0
"Arnold, Jack",13597.0
"Cooper, Hal",13597.0
"Donner, Richard",13597.0
"Goodwins, Leslie",13597.0
"Hopper, Jerry",13597.0
"Leader, Anton",13597.0
"Lupino, Ida",13597.0
"Nelson, Gary",13597.0
Monsters,13605.0
Comedy,13630.0
Suspense,13649.25
"Reedus, Norman",13744.5
Buns,13764.0
( G ),13770.0
( B ),13917.0
General,13938.0
"Fiedler, John",13949.5
"Romero, George",13975.5
George Romero,13975.5
Sports,13994.5
"Merrison, Clive",13996.5
Period Piece,14007.0
Aliens,14025.0
"Barbeau, Adrienne",14025.0
"Brimley, Wilford",14025.0
"Clennon, David",14025.0
"David, Keith",14025.0
"Hallahan, Charles",14025.0
"Masur, Richard",14025.0
"Polis, Joel",14025.0
"Russell, Kurt",14025.0
"Weisser, Norbert",14025.0
Alien Invasion,14025.0
John Carpenter,14025.0
Science Fiction & Fantasy,14025.0
Military Life,14042.0
"King, Stephen",14154.0
Televisíon y documentales,14162.0
Latin American Cinema,14162.0
Documentary,14162.0
All New Yorker Titles,14162.0
"Crawford, John",14173.0
"Daly, Tyne",14173.0
"Dillman, Bradford",14173.0
"Eastwood, Clint",14173.0
"Guardino, Harry",14173.0
"Popwell, Albert",14173.0
"Ramos, Rudy",14173.0
"Fargo, James",14173.0
Dirty Harry,14173.0
Clint Eastwood,14173.0
Hostages,14173.0
"Anderson, Mitchell",14178.0
"Capshaw, Kate",14178.0
"Coffey, Scott",14178.0
"Donovan, Tate",14178.0
"O'Quinn, Terry",14178.0
"Primus, Barry",14178.0
"Skerritt, Tom",14178.0
"Thompson, Lea",14178.0
"Winer, Harry",14178.0
Race Against Time,14178.0
Motorcycle Sports,14236.0
Motorcycles,14236.0
Top Sellers,14248.0
"Mchugh, Frank",14303.0
Fitness,14362.0
Jennifer Kries,14362.0
General,14362.0
Crumbling Marriages,14505.0
"Allen, Judith",14546.0
"Darwell, Jane",14546.0
"Dunn, James",14546.0
"Flaherty, Pat",14546.0
"Irving, George",14546.0
"Wilson, Lois",14546.0
"Withers, Jane",14546.0
Childhood Drama,14546.0
"Beals, Jennifer",14557.0
"Calderon, Paul",14557.0
"Davis, Sammi",14557.0
"Golino, Valeria",14557.0
"Hayek, Salma",14557.0
Madonna,14557.0
"Proval, David",14557.0
"Skye, Ione",14557.0
"Tarantino, Quentin",14557.0
"Taylor, Lili",14557.0
"Tomita, Tamlyn",14557.0
"Witt, Alicia",14557.0
Mischievous Children,14557.0
Farce,14557.0
"Anders, Allison",14557.0
"Rockwell, Alexandre",14557.0
"Rodriguez, Robert",14557.0
"Tarantino, Quentin",14557.0
Comedy,14557.0
"Anderson, Loni",14590.0
"Duncan, Michael Clarke",14590.0
"Ferrell, Will",14590.0
"Grieco, Richard",14590.0
Urban,14590.0
"Fortenberry, John",14590.0
"Heckerling, Amy",14590.0
SNL Spinoffs,14590.0
"Janácek, Leos",14611.0
Czech,14611.0
"Bankhead, Tallulah",14709.0
"Bolger, Ray",14709.0
"Borge, Victor",14709.0
"Duke, Patty",14709.0
"Gilford, Jack",14709.0
"Hamilton, Margaret",14709.0
"Hayakawa, Sessue",14709.0
"Ives, Burl",14709.0
"Karloff, Boris",14709.0
"Mills, Hayley",14709.0
"Ritchard, Cyril",14709.0
"Wynn, Ed",14709.0
"Bass, Jules",14709.0
Fairy Tales,14709.0
"Matthau, Walter",14753.5
( A ),14804.0
"Burnett, Carol",14804.0
"Gregory, Andre",14804.0
"Hearn, George",14804.0
"Newman, Phyllis",14804.0
"Patinkin, Mandy",14804.0
"Remick, Lee",14804.0
"Stritch, Elaine",14804.0
Concerts,14804.0
"Cheung, Maggie",14875.0
"Hui, Michael",14875.0
"Irons, Jeremy",14875.0
Drama,14875.0
Love Story,14875.0
Star-Crossed Lovers,14875.0
General,14875.6
General,14876.5
Comedy,14876.5
"Christopher, Thom",14877.0
"Corone, Antoni",14877.0
"Davis, Judy",14877.0
"Dorff, Stephen",14877.0
"Lopez, Jennifer",14877.0
"Nicholson, Jack",14877.0
"Peterson, Robyn",14877.0
"Seitz, John",14877.0
"Starr, Mike",14877.0
"Rafelson, Bob",14877.0
World History & Culture,14885.0
General,14893.142857142857
"Bush, Owen",14912.0
"Donner, Robert",14912.0
"Hamilton, George",14912.0
"Malone, Nancy",14912.0
"Miles, Sarah",14912.0
"Reynolds, Burt",14912.0
"Silverheels, Jay",14912.0
Musicals,14973.5
"Curtis, Donald",15022.5
All Sony Pictures Titles,15028.3125
Erotic,15076.666666666666
"McClanahan, Rue",15143.0
"Warden, Jack",15230.5
Sting,15238.0
"Hallahan, Charles",15238.5
"Allen, Penelope",15261.0
"Broderick, James",15261.0
"Cazale, John",15261.0
"Henriksen, Lance",15261.0
"Kane, Carol",15261.0
"Sarandon, Chris",15261.0
"Williams, Dick Anthony",15261.0
"Lumet, Sidney",15261.0
Drama,15261.0
Mystery & Suspense,15261.25
Mystery & Suspense,15261.25
Memphis Blues,15267.5
Memphis Blues,15267.5
Satire,15270.142857142857
General,15286.0
Drama,15305.0
"Rehkopf, Paul",15305.0
Drama,15305.0
International,15305.0
Comedy of Manners,15357.5
Monsters & Mutants,15361.5
"Chan, Dennis",15369.0
"Cheng, Mark",15369.0
"Yam, Simon",15369.0
"Yau, Chingmy",15369.0
Category III,15369.0
( J ),15375.0
All Titles,15385.0
Dimension Films,15385.0
"Andrews, Harry",15411.0
"Blakely, Colin",15411.0
"Boone, Richard",15411.0
"Clark, Candy",15411.0
"Collins, Joan",15411.0
"Donald, James",15411.0
"Fox, Edward",15411.0
"Miles, Sarah",15411.0
"Mills, John",15411.0
"Mitchum, Robert",15411.0
"Potter, Martin",15411.0
"Quick, Diana",15411.0
"Reed, Oliver",15411.0
"Stewart, James",15411.0
"Sutton, Dudley",15411.0
"Todd, Richard",15411.0
"Winner, Michael",15411.0
Film Noir,15411.0
Neo-Noir,15411.0
Private Eyes,15411.0
Robots & Androids,15467.0
"Bannen, Ian",15491.0
"Brown, Philip Martin",15491.0
"Cazenove, Christopher",15491.0
"Frazer, Rupert",15491.0
"Nelligan, Kate",15491.0
"Sutherland, Donald",15491.0
"Marquand, Richard",15491.0
MGM Contemporary Classics,15491.0
"Gardner, David",15498.0
"Wickware, Scott",15498.0
"Hogg, Michael Lindsay",15498.0
"Elliott, Denholm",15549.0
"Quaid, Randy",15549.0
"Silver, Joe",15549.0
World War II,15674.25
"Mcclanahan, Rue",15703.0
"Bowman, Lee",15739.0
Mystery & Suspense,15771.0
Mystery & Suspense,15771.0
Mind Games,15771.0
Fish Out of Water,15775.0
3-6 Years,15877.2
Family Films,16012.5
"Williams, Tennessee",16072.0
Educational,16075.0
"Tchaikovsky, Peter Ilyich",16075.0
"Previn, Andr&eacute",16075.0
Paperback,16087.5
"Ebersole, Christine",16097.0
"Fierstein, Harvey",16097.0
"Lover, Ed",16097.0
"Payne, Allen",16097.0
"Rees, Roger",16097.0
"Ross, Diana",16097.0
"Ackerman, Robert Allan",16097.0
Mothers & Daughters,16097.0
Family Life,16097.0
Family Life,16097.0
Action & Combat,16120.333333333334
"Basaraba, Gary",16191.0
"Hill, Arthur",16191.0
"Jarvis, Graham",16191.0
"Koteas, Elias",16191.0
"Meyrink, Michelle",16191.0
"Robson, Wayne",16191.0
"Rubes, Jan",16191.0
"Steenburgen, Mary",16191.0
"Borsos, Phillip",16191.0
All Titles,16191.0
"Brandon, Henry",16211.0
"Browne, Coral",16211.0
"Cass, Peggy",16211.0
"Clark, Fred",16211.0
"Gilchrist, Connie",16211.0
"Knowles, Patric",16211.0
"Patrick, Lee",16211.0
"Russell, Rosalind",16211.0
"Scott, Pippa",16211.0
"Smith, Roger",16211.0
"Tucker, Forrest",16211.0
"Waterman, Willard",16211.0
Classics,16211.0
"Langella, Frank",16215.5
"Schultz, Dwight",16230.0
Biography,16245.666666666666
"Bridges, Jeff",16293.0
Eccentric Families,16346.0
All Works by Penderecki,16359.0
"Albert, Edward",16394.0
"Wells, Vernon",16394.0
"Florentine, Isaac",16394.0
"Keeter, Worth",16394.0
Mighty Morphin Power Rangers,16394.0
Mighty Morphin' Power Rangers,16394.0
Robots & Androids,16394.0
Robots & Androids,16394.0
Robots & Androids,16394.0
Kids & Family,16417.5
( O ),16439.8
Deals Under $15,16464.325
"Bono, Sonny",16481.0
"Charles, Josh",16481.0
Divine,16481.0
"Fitzpatrick, Colleen",16481.0
"Harry, Deborah",16481.0
"Lake, Ricki",16481.0
"Ocasek, Ric",16481.0
"Prince, Clayton",16481.0
"Stiller, Jerry",16481.0
"Stole, Mink",16481.0
"Waters, John",16481.0
"Zadora, Pia",16481.0
Comedy,16481.0
"Waters, John",16481.0
"Flewelling, Lynn",16532.0
"Silla, Felix",16548.5
Novelty Music,16587.0
"Harris, Jared",16631.0
Alternative Dance,16646.666666666668
( M ),16698.0
( F ),16698.0
"Abraham, F Murray",16698.0
"Costa, James",16698.0
"Giannini, Giancarlo",16698.0
"Goodwin, Alexander",16698.0
"Ho, Pak Kwong",16698.0
"Kidnie, James",16698.0
"Northam, Jeremy",16698.0
"Richings, Julian",16698.0
"Toro, Guillermo Del",16698.0
Experiments Gone Wrong,16698.0
( M ),16717.214285714286
"Butler, David",16745.5
Horror,16746.5
"Levy, Eugene",16773.5
Classics,16782.8
General,16795.666666666668
Deals Under $15,16807.69230769231
"Nelson, Willie",16838.5
"Thomerson, Tim",16848.0
General,16881.53846153846
"Mulhare, Edward",16921.0
General,16921.64285714286
General,16921.64285714286
"Cornwell, Judy",16937.0
"Hughes, Geoffrey",16937.0
"Routledge, Patricia",16937.0
"Swift, Clive",16937.0
"Snoad, Harold",16937.0
Television,16937.0
Keeping Up Appearances,16937.0
CDs $7 - $10,16993.0
CDs $7 - $10,16993.0
CDs $7 - $10,16993.0
"Gardiner, Reginald",17025.5
"Dreyfuss, Richard",17055.5
"Jaeckel, Richard",17092.5
"Mundae, Misty",17222.0
General,17235.0
Drama,17253.5
Monsters & Mutants,17287.0
Monsters & Mutants,17287.0
"Moffat, Donald",17293.5
British Folk,17330.0
"Stanton, Harry Dean",17376.5
Espionage,17424.0
"Bergin, Patrick",17460.0
"Phoenix, Joaquin",17463.0
Suspense,17496.6
Drama,17545.0
"Christmas, Eric",17553.0
Sesame Street Videos,17555.0
General,17555.0
Bebop,17576.0
Modern Postbebop,17576.0
Bebop,17576.0
Gay & Lesbian,17614.5
Deals Under $12,17639.46153846154
Deals Under $12,17639.46153846154
Cons & Scams,17647.0
"Woodard, Alfre",17695.0
General,17695.0
General,17695.0
"Ankrum, Morris",17708.0
"Bogart, Humphrey",17708.0
"Ching, William",17708.0
"Donnell, Jeff",17708.0
"Grahame, Gloria",17708.0
"Gray, Billy",17708.0
"Lovejoy, Frank",17708.0
"Reid, Carl Benton",17708.0
"Stewart, Martha",17708.0
"Warwick, Robert",17708.0
"Ray, Nicholas",17708.0
General,17714.0
Paperback,17714.0
General,17776.0
"Caine, Michael",17812.5
Urban Life,17912.0
"Gossett Jr., Louis",17924.0
Cops & Triads,17941.0
"DiCenzo, George",18009.0
"D'Abo, Maryam",18031.0
"Finney, Albert",18031.0
"Gambon, Michael",18031.0
"Milburn, Oliver",18031.0
"Modine, Matthew",18031.0
"Nuttall, Jeff",18031.0
"Sands, Julian",18031.0
"Scacchi, Greta",18031.0
"Silverstone, Ben",18031.0
"Figgis, Mike",18031.0
General,18054.333333333332
Romance,18084.0
Central Park Media,18085.0
Record of Lodoss War,18085.0
Relaxation & Meditation,18092.0
Meditation,18092.0
"Cavanaugh, Michael",18103.0
"Chieffo, Michael",18103.0
"Cooper, Chris",18103.0
"Fletcher, Louise",18103.0
"Foreman, Amanda",18103.0
"Frewer, Matt",18103.0
"Lovett, Lyle",18103.0
"Marie, Lisa",18103.0
"McCullough, Julie",18103.0
"O'Quinn, Terry",18103.0
"Riffel, Rena",18103.0
"Sbarge, Raphael",18103.0
"Schwimmer, David",18103.0
"Stockwell, John",18103.0
"Wilhoite, Kathleen",18103.0
Comedy,18103.0
"Garlington, Lee",18112.5
( Y ),18126.0
Romance,18135.0
"Armstrong, Alun",18180.0
"Cattrall, Kim",18180.0
"Duncan, Neil",18180.0
"Dury, Ian",18180.0
"Hauer, Rutger",18180.0
"Postlethwaite, Pete",18180.0
"Maylam, Tony",18180.0
"Sharp, Ian",18180.0
Monsters & Mutants,18180.0
Sci-Fi Action,18180.0
Sci-Fi Action,18180.0
Action & Adventure,18180.0
Fantasy,18270.333333333332
Fantasy,18270.333333333332
General,18270.714285714286
"Coburn, James",18312.0
"Grant, Cary",18312.0
"Hepburn, Audrey",18312.0
"Donen, Stanley",18312.0
"Voight, Jon",18402.5
"Cellier, Peter",18437.5
Concerts,18556.0
"Johnson, Ben",18562.0
"Kanaly, Steve",18562.0
"Leachman, Cloris",18562.0
"Lewis, Geoffrey",18562.0
"Mcrae, Frank",18562.0
"Oates, Warren",18562.0
"Phillips, Michelle",18562.0
"Milius, John",18562.0
Gangsters,18562.0
General,18562.0
Animation,18576.5
General,18680.0
General,18680.0
"Hong, James",18689.333333333332
General,18705.166666666668
"Hayman, David",18790.5
CDs $7 - $10,18829.5
CDs $7 - $10,18829.5
CDs $7 - $10,18829.5
All Bargain Titles,18829.5
All Bargain Titles,18829.5
All Bargain Titles,18829.5
DTS,18849.0
Nazis,18851.0
( T ),18945.0
"Alper, Murray",18945.0
"Bates, Florence",18945.0
"Day, Doris",18945.0
"George, Gladys",18945.0
"Nelson, Gene",18945.0
Romance,18945.0
General,18990.8
Classics,18997.666666666668
General,19002.5
Mystery & Suspense,19004.0
"Atkins, Tom",19004.0
"Flemyng, Jason",19004.0
"Hope, Leslie",19004.0
"Pizano, Beatriz",19004.0
"Stormare, Peter",19004.0
Haunted by the Past,19004.0
General,19018.9
General,19018.9
"Murphy, Eddie",19019.5
Oh My Goddess!,19078.0
"Solti, Sir Georg",19152.0
"Sutherland, Donald",19161.5
"Brown, Clancy",19214.0
"Dyke, Jerry Van",19214.0
"Houser, Jerry",19214.0
"Kuter, Kay E",19214.0
"Leachman, Cloris",19214.0
"Oziol, Hari",19214.0
"Varney, Jim",19214.0
"Welker, Frank",19214.0
Murder,19332.5
Drama,19335.0
CDs $7 - $10,19344.0
CDs $7 - $10,19344.0
CDs $7 - $10,19344.0
All Bargain Titles,19344.0
All Bargain Titles,19344.0
All Bargain Titles,19344.0
Art House & International,19347.0
Classics,19347.0
All,19347.0
"Mann, Daniel",19373.0
Comedy,19431.0
( E ),19439.428571428572
Screwball Comedy,19452.333333333332
Drama,19466.2
1950-1959,19497.5
Comedy,19497.5
Horror,19497.5
"Bing, Herman",19515.0
"Blondell, Joan",19515.0
"Cagney, James",19515.0
"Dodd, Claire",19515.0
"Donnelly, Ruth",19515.0
"Herbert, Hugh",19515.0
"Hohl, Arthur",19515.0
"Keeler, Ruby",19515.0
"Porcasi, Paul",19515.0
"Powell, Dick",19515.0
"Bacon, Lloyd",19515.0
Slapstick,19520.0
"Avari, Erick",19520.0
"Baker, Scott Thompson",19520.0
"Buscemi, Steve",19520.0
"Clark, Blake",19520.0
"Dante, Peter",19520.0
"Ferrell, Conchata",19520.0
"Presnell, Harve",19520.0
"Brill, Steven",19520.0
Documentary,19551.666666666668
Satire,19600.0
Satire,19600.0
General,19611.11111111111
All MGM Titles,19638.6
Double Life,19718.0
General,19772.02564102564
Spot,19777.0
( N ),19782.85714285714
Swing,19802.0
( S ),19807.0
"Aurelius, Marcus",19807.0
"Crawford, Sophia",19807.0
"Ford, Maria",19807.0
"Guest, Nicholas",19807.0
"Lew, James",19807.0
"Murdocco, Vince",19807.0
"Wilson, Don The Dragon",19807.0
"Yuan, Ron",19807.0
"Jacobson, Rick",19807.0
"Presley, Elvis",19840.5
"Presley, Elvis",19840.5
Classic Comedies,19850.222222222223
Futuristic,19853.5
Futuristic,19853.5
Futuristic,19853.5
Occult,19882.0
"Connery, Jason",19882.0
"Mehler, Tobias",19882.0
"Vaugier, Emmanuelle",19882.0
Occult,19882.0
Occult,19882.0
"Fehmiu, Bekim",19938.0
"Handl, Irene",19938.0
"Redgrave, Vanessa",19938.0
"Stephens, Robert",19938.0
"Warner, David",19938.0
"Reisz, Karel",19938.0
"Chandler, Joan",19968.0
"Collier, Constance",19968.0
"Dall, John",19968.0
"Dick, Douglas",19968.0
"Evanson, Edith",19968.0
"Granger, Farley",19968.0
"Hardwicke, Cedric",19968.0
"Stewart, James",19968.0
"Hitchcock, Alfred",19968.0
1940s,19968.0
Classics,19968.0
Classics,20051.0
( F ),20112.25
General,20167.0
Gnosticism,20250.0
"Pagels, Elaine",20250.0
Behavioral Disorders,20261.0
Socially Handicapped,20261.0
Mystery,20262.0
"Anderson, Erich",20277.0
"Kasdorf, Lenore",20277.0
"Mascarino, Pierrion",20277.0
"Norris, Chuck",20277.0
"Walsh, M Emmet",20277.0
"Zito, Joseph",20277.0
Chuck Norris,20277.0
Vietnam War,20277.0
"Arthur, Maureen",20277.0
"Holland, John",20277.0
"Lee, Michele",20277.0
"Morse, Robert",20277.0
"Myhers, John",20277.0
"Vallee, Rudy",20277.0
1960-1969,20277.0
MGM Musicals,20277.0
"Vonnegut, Kurt",20287.0
"Vonnegut Jr., Kurt",20287.0
Buddy Films,20287.666666666668
"Keaton, Michael",20295.5
Michael Keaton,20295.5
General,20339.0
"Suchet, David",20362.0
Poirot,20362.0
Agatha Christie,20362.0
( S ),20423.409090909092
Mystery & Thriller,20493.333333333332
Crime & Criminals,20493.333333333332
"Bellaver, Harry",20512.0
